total_spent,avg_transaction,frequency,electronics_ratio,clothing_ratio,groceries_ratio,age,location,customer_segment
8265.908118607664,76.81866818869234,8.85224030898858,0.6395252069960238,0.35199819622043305,0.008476596783543268,37.67927220497852,0.0,Loyal Tech Enthusiasts
5787.581227589802,54.11467531874544,7.380539835502057,0.5319936221177536,0.22737886116321734,0.24062751671902893,32.12204680334409,1.0,Loyal Tech Enthusiasts
7090.615692804755,51.49740066561555,11.034308053280705,0.54064089920321,0.3392184375083968,0.12014066328839329,34.74093508268556,1.0,Loyal Tech Enthusiasts
6595.9344160921955,74.34593328816207,7.855183155610205,0.7315370483577639,0.3248127044958681,-0.05634975285363194,28.55188299028623,1.0,Loyal Tech Enthusiasts
7423.747717130027,56.73648368276202,10.57656477371409,0.7289663483926218,0.14655465184079314,0.12447899976658505,27.762510992762017,1.0,Loyal Tech Enthusiasts
8779.409995778677,61.56532525550749,12.012917801066088,0.6388830852413475,0.4726295699373368,-0.11151265517868429,39.04709755948149,0.0,Loyal Tech Enthusiasts
5757.771673654321,46.62922938464551,10.003782141929237,0.7636392440719884,0.49388518332542536,-0.2575244273974137,27.044448554909568,1.0,Loyal Tech Enthusiasts
7568.164436073382,67.62227727251387,9.77726438480965,0.5267618240674835,0.2430160654926432,0.23022211043987328,36.6330620905469,1.0,Loyal Tech Enthusiasts
8000.088629147616,63.72853288080975,10.442068656114918,0.6909627543281626,0.2841734446708428,0.024863801000994633,39.08916220054611,0.0,Loyal Tech Enthusiasts
6039.930661513112,43.998024646661214,9.128654576670314,0.5910575025373681,0.32922159370844717,0.0797209037541847,26.629860207689337,1.0,Loyal Tech Enthusiasts
7986.757231187481,63.78564762622697,10.579549441684296,0.6571613715028797,0.3470096851715275,-0.004171056674407126,34.82843846654822,1.0,Loyal Tech Enthusiasts
5539.814969835264,41.652758867715775,11.502310742313878,0.707762849607739,0.3607679442733533,-0.0685307938810923,27.058414567562078,1.0,Loyal Tech Enthusiasts
5400.820610314217,43.09508300998317,9.253846164681558,0.5867108695158709,0.5009508103684772,-0.08766167988434806,42.97043935950503,1.0,Loyal Tech Enthusiasts
9170.218399161611,68.86822157880852,11.707702591552197,0.6798343276554853,0.2914852341450988,0.028680438199415733,36.05111216497471,1.0,Loyal Tech Enthusiasts
9802.708791819763,72.3686294519946,11.713974717914107,0.7988642695399342,0.2384538555435824,-0.03731812508351651,40.620218276629934,1.0,Loyal Tech Enthusiasts
9046.422144197308,83.06980301506418,8.763690145832937,0.6258577083914357,0.17008915130561927,0.20405314030294489,35.794512926825675,1.0,Loyal Tech Enthusiasts
6742.9946697047035,62.34053762111463,8.463811438813924,0.7686275113639793,0.21199200005328916,0.01938048858273157,26.68133215244538,0.0,Loyal Tech Enthusiasts
5757.835239196588,57.86040550058664,7.947628232947674,0.6179231083061244,0.30198952526648176,0.08008736642739388,39.90259152813844,1.0,Loyal Tech Enthusiasts
8281.789459360754,85.59895226754259,7.820444130489991,0.7511556738986459,0.4851445615349029,-0.23630023543354878,45.67146491260199,1.0,Loyal Tech Enthusiasts
7159.0762173948815,74.09439582216031,8.33832786875456,0.8225388116983231,0.2646540039517444,-0.08719281565006752,35.826253117349616,1.0,Loyal Tech Enthusiasts
5398.147789337925,43.228007621191686,11.377390084637131,0.48476966097043545,0.3084826070625531,0.20674773196701152,38.97441453984711,1.0,Loyal Tech Enthusiasts
7163.664607007925,74.84523187223671,8.246053454692715,0.6760749905413515,0.30495333930841595,0.01897167015023258,45.61074956317819,1.0,Loyal Tech Enthusiasts
5257.7138512502015,47.4167558279823,9.644924585158956,0.761271777920964,0.3998387569209349,-0.16111053484189883,32.37581682156403,1.0,Loyal Tech Enthusiasts
9194.104884775988,67.98964158491853,11.392611653089322,0.6549220509819416,0.5367081805861817,-0.1916302315681233,29.474635053507193,1.0,Loyal Tech Enthusiasts
6179.141389566437,65.09531334413727,7.928623084755543,0.7323087203079744,0.24881773827267312,0.018873541419352397,35.64383819692629,0.0,Loyal Tech Enthusiasts
8037.171769725461,60.70275270313775,11.17397705570561,0.650100367763337,0.2636709668689324,0.08622866536773058,34.41525548224765,1.0,Loyal Tech Enthusiasts
6710.694153834778,57.00981693805885,9.070149181372992,0.7337316716545955,0.39172131838311885,-0.1254529900377144,41.6632943157689,1.0,Loyal Tech Enthusiasts
8098.931608197453,75.4870274333951,8.677924723817512,0.6567231325737237,0.35063732281291804,-0.007360455386641663,42.86033242479863,0.0,Loyal Tech Enthusiasts
7373.303886698265,59.172423855080396,11.254375385107753,0.7899360035674217,0.4853070243178096,-0.2752430278852312,33.17782137542498,1.0,Loyal Tech Enthusiasts
5411.402380777723,46.606259376256276,10.638078285192973,0.718830136541805,0.34916295955196475,-0.06799309609376977,30.15213486450106,1.0,Loyal Tech Enthusiasts
9813.357523531551,68.67044658739003,11.913545323026073,0.7263560623235551,0.2629228709544225,0.010721066722022546,39.13974872902188,1.0,Loyal Tech Enthusiasts
8880.008880264724,71.06544395527658,10.612214329791131,0.6843088153385614,0.34978943581604977,-0.03409825115461127,30.093344564575183,1.0,Loyal Tech Enthusiasts
9758.014220786907,73.96972723680226,11.072931584466025,0.6584039856082213,0.406084560087067,-0.06448854569528832,42.27231175046302,1.0,Loyal Tech Enthusiasts
9350.606221426917,88.58742332518207,8.881844397253346,0.6672703907107744,0.3730918850612441,-0.040362275772018535,34.10762889998329,1.0,Loyal Tech Enthusiasts
7933.967875652818,75.7782226962329,8.816682807812747,0.7350351390707505,0.34134035144636504,-0.07637549051711534,38.67597611371773,1.0,Loyal Tech Enthusiasts
9711.089009063195,69.02401149766843,10.880397776694913,0.6084309076207237,0.41897005666262904,-0.0274009642833527,28.068427100333082,1.0,Loyal Tech Enthusiasts
5730.428167113608,44.640127965940856,11.475493021431237,0.7114148421643047,0.4022449934317015,-0.11365983559600623,37.02855033448668,1.0,Loyal Tech Enthusiasts
5438.804943557868,41.52625007917699,11.64544009900277,0.9451377155105988,0.45244599995295465,-0.39758371546355326,34.256956995074326,1.0,Loyal Tech Enthusiasts
5124.023090699873,43.50116500632376,9.665103082157335,0.7849923388520736,0.36032814316338907,-0.14532048201546274,32.54545176595979,1.0,Loyal Tech Enthusiasts
6685.828664248882,59.107421092166454,9.721633460071008,0.6534853671078716,0.28005649899627116,0.06645813389585717,27.802584785849962,1.0,Loyal Tech Enthusiasts
6689.313262223062,54.63746835567003,10.403360415380007,0.8029078047566219,0.31814999534474847,-0.1210578001013704,40.6849406755246,1.0,Loyal Tech Enthusiasts
6835.890293507229,56.52543055331344,10.084659702870205,0.6745223905701954,0.4216535050792206,-0.0961758956494161,41.77173682689885,0.0,Loyal Tech Enthusiasts
8967.821733983856,67.7767346371019,11.626745530436756,0.4764571234814434,0.1881612377269501,0.3353816387916064,28.756535999365475,1.0,Loyal Tech Enthusiasts
6772.337834283512,51.79664295159258,10.745050677635739,0.6228446431505223,0.34518329970135575,0.031972057148121874,25.622581105491484,1.0,Loyal Tech Enthusiasts
6558.565776208631,52.59321589317335,9.769734808256606,0.538127551807008,0.2615698831558753,0.20030256503711671,26.717242496122804,1.0,Loyal Tech Enthusiasts
7549.82734301263,56.95262480490189,11.014856483100337,0.6554150209625892,0.3076898190664808,0.03689515997093006,38.51968685249102,1.0,Loyal Tech Enthusiasts
5193.535165778374,45.22654098588566,10.990323898670988,0.6689692271200643,0.4044545235126965,-0.07342375063276088,38.16563920495174,0.0,Loyal Tech Enthusiasts
8892.343883708618,83.36666428196563,8.749542919487169,0.902539601927002,0.3141860819840574,-0.2167256839110595,33.79293185840923,0.0,Loyal Tech Enthusiasts
5657.6770206190195,38.238609329288856,11.86437493989962,0.7337693309563756,0.3102483170641779,-0.044017648020553496,29.43993636395843,1.0,Loyal Tech Enthusiasts
9841.19040588488,79.50380370941575,10.122300156693521,0.658705942164694,0.1620222460089959,0.1792718118263102,32.470699335567424,1.0,Loyal Tech Enthusiasts
8626.951670093189,64.278880489173,11.45890206605765,0.7957691843251786,0.36030693485296905,-0.15607611917814765,36.541534718208524,1.0,Loyal Tech Enthusiasts
6249.781686259927,53.17107716575486,9.244712060268917,0.49789885602101075,0.35271521296604214,0.14938593101294706,34.17128063467166,0.0,Loyal Tech Enthusiasts
4936.060237702102,35.395171553473745,12.185835870345121,0.715993932590672,0.49349271318446275,-0.20948664577513487,44.32643863562201,1.0,Loyal Tech Enthusiasts
8936.107188637163,77.95198452513486,9.053816695279846,0.7725259982319339,0.26426173821604476,-0.03678773644797863,28.78260613743763,1.0,Loyal Tech Enthusiasts
8575.652485417251,86.03529747020546,8.090838158272062,0.5519192407105786,0.29656513186811906,0.15151562742130226,36.53038906171268,1.0,Loyal Tech Enthusiasts
8858.360523230285,66.9710446726551,11.643639066141192,0.7726581690335738,0.34059810642509913,-0.11325627545867284,35.29074708106738,1.0,Loyal Tech Enthusiasts
9515.551403923911,92.28520563406984,8.641696888699974,0.7242266615863885,0.450467176123536,-0.17469383770992442,34.1640985451933,1.0,Loyal Tech Enthusiasts
5599.181847654067,45.712773511436694,8.99030807867993,0.6523953726545919,0.28858450318177037,0.0590201241636377,39.29945122926997,1.0,Loyal Tech Enthusiasts
7113.343791471434,51.40578514926141,11.207324478963582,0.7583781588073908,0.3289094690178465,-0.08728762782523748,39.973465855886744,1.0,Loyal Tech Enthusiasts
5439.306310060521,38.52590108070494,11.855755132015428,0.9174698583947767,0.35782763435529297,-0.27529749275006954,43.024414942902474,1.0,Loyal Tech Enthusiasts
9031.582093356385,75.69477065237544,10.389381968647305,0.7222450418587716,0.31391590394616564,-0.0361609458049373,26.74345986759056,1.0,Loyal Tech Enthusiasts
8133.742417185138,64.11173386363843,11.033876467020594,0.7407625615071942,0.23937804636037507,0.019859392132430743,26.932023604514004,1.0,Loyal Tech Enthusiasts
6684.15211840518,55.187912489993906,9.361804565852529,0.6154137699891717,0.3280019649099761,0.056584265100852044,41.180475505645255,1.0,Loyal Tech Enthusiasts
5019.285976382459,50.449188644260595,9.565488438192846,0.5928829122990731,0.39098284356577123,0.016134244135155698,36.51006881321099,1.0,Loyal Tech Enthusiasts
6506.39439825365,58.91692217146467,10.11968049273483,0.8136336171383337,0.20551485038124134,-0.019148467519575073,31.0414143719022,1.0,Loyal Tech Enthusiasts
6736.437891542543,50.61595220670744,10.561617577913212,0.6143945779397821,0.3146773728350355,0.07092804922518234,25.857134867183095,1.0,Loyal Tech Enthusiasts
8747.778910954155,62.623636306555376,10.570522455093382,0.7342535263044508,0.21957046010834005,0.0461760135872091,27.316993297590965,1.0,Loyal Tech Enthusiasts
8327.361819597088,59.16278356627469,11.027927454273097,0.6571954509962105,0.42530225496690666,-0.08249770596311708,44.96409117169204,1.0,Loyal Tech Enthusiasts
9516.595586961595,66.9029313079399,11.163234860101387,0.7257941215062642,0.1595499597504765,0.11465591874325927,30.072094339297372,1.0,Loyal Tech Enthusiasts
7220.747110902697,73.36018876315623,8.55653644414495,0.7142324357466422,0.24668089457009795,0.03908666968325993,31.3664017006558,1.0,Loyal Tech Enthusiasts
5455.736187886442,44.15342983040669,9.776581673452961,0.8119775038956211,0.33283342235845753,-0.14481092625407865,30.37093668884977,0.0,Loyal Tech Enthusiasts
8234.383705975637,86.15817562216377,8.759069171278934,0.6848608062963264,0.4696688869755772,-0.1545296932719035,32.816218126758855,1.0,Loyal Tech Enthusiasts
9297.90703479107,74.91838909374742,9.819126792118352,0.6658951850385987,0.3244415979395444,0.009663217021856917,27.01679555408266,0.0,Loyal Tech Enthusiasts
7810.10871764136,69.21750794791186,9.174717740729573,0.5851989303596996,0.2421798842241768,0.17262118541612353,36.76034720351689,1.0,Loyal Tech Enthusiasts
8792.602109556332,63.8130410835028,11.927145690250308,0.7014090834740827,0.5377504267706639,-0.23915951024474671,27.722130629157103,1.0,Loyal Tech Enthusiasts
7211.911199484916,65.99931336003905,8.630191447670832,0.7082806267946002,0.1529331459603418,0.1387862272450579,40.84941584826469,1.0,Loyal Tech Enthusiasts
8426.181981701962,79.0089469212484,8.398855198731631,0.7684931145349886,0.07987421096465297,0.15163267450035844,30.470361716644494,1.0,Loyal Tech Enthusiasts
6840.634316593846,70.52174313506396,9.632111883418705,0.5940821436110468,0.3277601033826947,0.07815775300625848,35.32508716630035,1.0,Loyal Tech Enthusiasts
5008.401085662887,37.96731982263533,11.041947202879781,0.785913572057198,0.2552856717020871,-0.04119924375928523,41.456698684215205,1.0,Loyal Tech Enthusiasts
5654.550533818612,40.97869943549091,10.091763234813056,0.8980443452302653,0.19182500613437586,-0.08986935136464116,37.683295334405585,1.0,Loyal Tech Enthusiasts
5323.2701007883325,51.99081857688414,8.384973107715568,0.7412272093409078,0.3615368973886554,-0.10276410672956333,35.56454823907013,1.0,Loyal Tech Enthusiasts
8447.184066000453,83.59250076307855,8.3191527798636,0.8570559991508535,0.31842683276646055,-0.17548283191731412,29.425822688674373,1.0,Loyal Tech Enthusiasts
7072.081439058182,49.31723313526459,10.858504388305843,0.6293312465864657,0.223503280282763,0.14716547313077133,32.72710535493527,1.0,Loyal Tech Enthusiasts
7682.945433826886,76.4460550792713,8.516249812822556,0.5866594950635019,0.17072679423744694,0.2426137106990511,34.95743625328731,1.0,Loyal Tech Enthusiasts
9245.549042481822,69.62611965461772,10.934097921121955,0.5379548447303533,0.3693763787059337,0.092668776563713,48.24996400976181,1.0,Loyal Tech Enthusiasts
6175.345060808605,47.68687652698569,11.398807547278984,0.8610958385998239,0.37008709869179024,-0.23118293729161415,40.09955858675298,1.0,Loyal Tech Enthusiasts
7137.115037405662,65.17967154786989,8.408744480722055,0.7722940278855276,0.30916391142982,-0.08145793931534748,35.83194025213891,1.0,Loyal Tech Enthusiasts
9350.189743621593,87.23222692086159,8.586491970262882,0.658387466883323,0.49900279130103514,-0.15739025818435803,39.62470168276228,1.0,Loyal Tech Enthusiasts
5757.112683417851,44.96417079524471,11.732960606189561,0.7468370105857304,0.2023403129237436,0.05082267649052597,34.679887070310095,1.0,Loyal Tech Enthusiasts
5717.743119718907,45.8782588979821,9.934508222264311,0.6114466032369908,0.1461408602327214,0.2424125365302876,25.47211353721153,0.0,Loyal Tech Enthusiasts
6498.553132771299,56.786186956926144,9.395159756336513,0.9611507404772908,0.24193968924863749,-0.2030904297259282,36.48484108963802,0.0,Loyal Tech Enthusiasts
6037.997301982775,41.36072884243816,11.345578014841454,0.7562549265837961,0.29131620693113885,-0.04757113351493506,43.97390308344417,1.0,Loyal Tech Enthusiasts
9620.258635142432,68.98599085358615,11.471698266089277,0.6979068943042187,0.3340866653593029,-0.03199355966352167,28.3891327663063,1.0,Loyal Tech Enthusiasts
8807.437285540249,62.60572746784379,11.605004790624717,0.7708652765668563,0.24722911556186883,-0.018094392128725267,39.02516326060877,1.0,Loyal Tech Enthusiasts
8374.841882253091,59.754215581539974,11.247532030112117,0.7523360883893179,0.3388349387431107,-0.0911710271324285,27.38951040485797,1.0,Loyal Tech Enthusiasts
9538.433347890812,84.93409264800825,9.354193014339703,0.7616325051224863,0.17073177816152096,0.06763571671599275,35.76563186286152,1.0,Loyal Tech Enthusiasts
9287.40182167088,92.19518070066917,8.043666436573574,0.6034054509262131,0.43939539494567575,-0.04280084587188877,27.136252590986786,1.0,Loyal Tech Enthusiasts
5929.167898902426,43.19185812167454,10.889877771420908,0.7158761518427025,0.28044792132185636,0.003675926835441104,34.16723040436715,0.0,Loyal Tech Enthusiasts
9296.779023333751,78.1382845791984,10.47129098867762,0.9060345769886143,0.4059286751908659,-0.3119632521794801,39.855572539792654,1.0,Loyal Tech Enthusiasts
7265.277344925835,67.31211145765434,9.48298821421597,0.8516875871164601,0.3366034365831824,-0.1882910236996425,33.36271101442959,1.0,Loyal Tech Enthusiasts
9263.983124399543,66.17636983603896,11.585409822926463,0.8459945583247068,0.3499558659609941,-0.19595042428570095,37.85960061518996,1.0,Loyal Tech Enthusiasts
9597.778672679044,89.87122999997801,8.44990000815836,0.6278974612207682,0.3379929367872487,0.03410960199198302,41.1909506450154,1.0,Loyal Tech Enthusiasts
6322.712518557055,57.26692294052616,9.318519650656249,0.6031210717020105,0.35509680209628347,0.04178212620170597,45.1525894246995,1.0,Loyal Tech Enthusiasts
5401.195688943672,56.25073957349356,7.545168573555146,0.7395898846826455,0.3431254115220668,-0.08271529620471216,29.59439172245783,1.0,Loyal Tech Enthusiasts
6010.488464634802,51.03582820810002,9.988991457524333,0.6903379498327961,0.4269323613722006,-0.11727031120499666,33.25231626434292,1.0,Loyal Tech Enthusiasts
6725.085361755488,78.02618902614722,7.974591543276818,0.8044388901907799,0.30495925325962625,-0.10939814345040606,27.92877478081798,1.0,Loyal Tech Enthusiasts
8863.75947264658,90.03444489771044,8.834603408330278,0.523322593280876,0.3749446361930878,0.10173277052603609,46.38437493732318,0.0,Loyal Tech Enthusiasts
8989.836587136813,90.69463100947769,8.798860823614262,0.844434645725049,0.3203962946422231,-0.16483094036727208,43.22036459717847,1.0,Loyal Tech Enthusiasts
4920.596616931431,34.800545794387354,10.841389366475312,0.6624238823782035,0.44081574790291234,-0.10323963028111587,37.39088224637693,1.0,Loyal Tech Enthusiasts
7349.283231245891,60.328033574158795,11.6029798895015,0.6578334227503063,0.21884170278035917,0.12332487446933464,41.71218622872547,1.0,Loyal Tech Enthusiasts
6636.740108666223,54.22937901382708,10.30522112914752,0.6218711737461873,0.4750306027014596,-0.09690177644764685,34.35317502669272,0.0,Loyal Tech Enthusiasts
6670.342234294795,40.79544652268246,12.069337848850399,0.547920967461023,0.285033521239523,0.1670455112994539,38.314337634713866,1.0,Loyal Tech Enthusiasts
5945.99927488326,48.39946004886583,9.30076094847415,0.817972442429688,0.15452166328264064,0.027505894287671303,26.40461032495006,1.0,Loyal Tech Enthusiasts
6472.4624597171705,64.03733156240153,9.976759182751977,0.7004288579546172,0.30232160940623215,-0.002750467360849185,40.87501323755436,0.0,Loyal Tech Enthusiasts
9789.9480554501,72.232817056555,12.148916939697886,0.562244952231912,0.2522145370965085,0.18554051067157964,24.169000136094567,0.0,Loyal Tech Enthusiasts
6731.558719448662,61.64379784020944,8.898423210809083,0.5731900599059347,0.39152238568528946,0.03528755440877586,41.52780867093087,1.0,Loyal Tech Enthusiasts
7923.616350133527,54.06030795474654,11.984346038501595,0.6920446203560003,0.21182509099542243,0.0961302886485772,40.070515106841725,0.0,Loyal Tech Enthusiasts
8288.525076224902,86.85831447972427,8.510837319132653,0.8529727595422886,0.2669364290034446,-0.11990918854573308,37.85613838278954,1.0,Loyal Tech Enthusiasts
7120.416283270813,48.13197205377654,11.829481571274055,0.6546050958968103,0.11396329384472029,0.2314316102584693,25.037024969228522,1.0,Loyal Tech Enthusiasts
9707.263714208302,100.68698294238365,7.949359331887614,0.5216244742975494,0.25839306338747847,0.21998246231497204,30.3510053627377,1.0,Loyal Tech Enthusiasts
9442.502648655944,72.81154865898856,11.861766414607603,0.6829373690216598,0.04937791050156164,0.2676847204767785,30.20273480536789,1.0,Loyal Tech Enthusiasts
6459.334651323212,53.687941081402364,10.137477140597943,0.6619990420808797,0.14179830630596457,0.1962026516131559,30.506838510813047,1.0,Loyal Tech Enthusiasts
7843.492684248656,53.183544068247045,12.034085137415031,0.4128318679802806,0.3799261792582835,0.20724195276143598,27.145128062503996,1.0,Loyal Tech Enthusiasts
7220.661041569537,64.5555531343435,8.011498259487169,0.7106582266011954,0.37742357396675597,-0.08808180056795133,45.43366729176464,1.0,Loyal Tech Enthusiasts
6092.148054387465,54.01828498453446,9.631335016678232,0.6732031249357164,0.3487039104993787,-0.02190703543509521,36.42447932543108,1.0,Loyal Tech Enthusiasts
5377.878498992046,36.17535559737744,11.957508678919703,0.7679533722599556,0.20771577452307644,0.024330853216967922,32.11387160721013,1.0,Loyal Tech Enthusiasts
7934.398774459874,64.09993426989818,10.400117242212053,0.8644767119155125,0.29464213212318885,-0.15911884403870113,34.29721185413676,1.0,Loyal Tech Enthusiasts
7730.209521813216,58.6539125320324,10.440810583583039,0.8077751149926811,0.3149279636107187,-0.12270307860339978,35.477663894715526,1.0,Loyal Tech Enthusiasts
4850.398450256265,40.81398478558898,11.271442333752175,0.6837562277371673,0.17952074961278408,0.13672302265004854,39.33141234139006,1.0,Loyal Tech Enthusiasts
6043.728735231233,56.241789509690776,9.578802550437914,0.5450008183133856,0.4451010492983228,0.009898132388291679,34.69443027650027,1.0,Loyal Tech Enthusiasts
9326.5863799401,75.25225757918572,10.151587618787904,0.9413866385149868,0.37168715625725757,-0.31307379477224456,42.49670659993775,1.0,Loyal Tech Enthusiasts
6219.664757170426,47.3354437628881,10.31439606288766,0.7480811611244336,0.25497576416520235,-0.0030569252896359934,35.91099902401939,0.0,Loyal Tech Enthusiasts
5547.038848572928,41.23099766015772,11.576547027818519,0.6995094835204817,0.29037800915056367,0.010112507328954613,45.72162010640138,1.0,Loyal Tech Enthusiasts
7629.673818611613,76.09863457021902,8.443607877904759,0.6866969220634995,0.328927672001425,-0.015624594064924363,42.990566181903965,1.0,Loyal Tech Enthusiasts
10212.471419904456,91.0842470327675,8.860332196339556,0.7230543278598321,0.0885445406386134,0.1884011315015544,31.513479893421678,1.0,Loyal Tech Enthusiasts
6376.224660054292,45.850898228131584,12.266856590288302,0.6829434832388951,0.2741312768890926,0.04292523987201228,43.6260063460963,1.0,Loyal Tech Enthusiasts
8808.718302969433,62.47906499594124,12.229891171732634,0.6283076654937153,0.2265034628013108,0.1451888717049738,27.855888264553577,1.0,Loyal Tech Enthusiasts
8923.188650496217,73.43487741718235,9.809316364920242,0.6454990262582618,0.19537188637452035,0.15912908736721781,40.133022472800924,0.0,Loyal Tech Enthusiasts
5851.3806691584705,47.864789731509056,10.905485475598342,0.6820991747504893,0.2856091219315188,0.03229170331799198,35.2608962713454,1.0,Loyal Tech Enthusiasts
9018.430797221243,76.78741287874095,8.750270464250706,0.616375286807394,0.48160220145938154,-0.09797748826677541,42.142071065186435,1.0,Loyal Tech Enthusiasts
6671.423315841586,66.6327569973684,9.118106028773411,0.6316825942772317,0.35557521650003876,0.012742189222729522,41.9788547972261,1.0,Loyal Tech Enthusiasts
8413.510580208633,72.16356333171483,10.210912467289184,0.7272265129613081,0.2223068845260642,0.05046660251262761,40.68843547468413,1.0,Loyal Tech Enthusiasts
8603.219441393083,71.6203313451339,9.707014579740672,0.658546116106943,0.365520056173254,-0.02406617228019713,40.000746926030686,1.0,Loyal Tech Enthusiasts
7805.273418602433,61.39396773021825,10.329332330415856,0.8469655083135909,0.4495933268151108,-0.2965588351287016,30.188864875747097,1.0,Loyal Tech Enthusiasts
5037.348924523348,57.849101641584355,7.306367338510574,0.40907266560221217,0.41029553631880694,0.1806317980789808,25.968837296242263,1.0,Loyal Tech Enthusiasts
8922.373955599762,65.37308169421566,11.679364508211417,0.8138075913135291,0.3172583310491755,-0.13106592236270453,31.36561225104359,1.0,Loyal Tech Enthusiasts
6970.003428821983,47.02024483772772,11.732004715692547,0.8538306392310197,0.22322658289366756,-0.07705722212468719,27.496463568218402,1.0,Loyal Tech Enthusiasts
5885.7835562222945,43.219179327259994,10.459998265616512,0.5128956025601432,0.3744928176195194,0.11261157982033733,41.316313069000564,0.0,Loyal Tech Enthusiasts
5225.899703235514,44.22346679422533,10.185953324197722,0.7161136522443963,0.3242935915874379,-0.04040724383183421,32.834424715515325,1.0,Loyal Tech Enthusiasts
8164.48863293769,69.73480770922409,9.09564494395484,0.6817542805044674,0.39279880478240653,-0.07455308528687393,45.66059933033326,1.0,Loyal Tech Enthusiasts
8580.546834755105,59.63888341225061,10.974776666532625,0.5613050923349552,0.3685475916855029,0.07014731597954202,39.27952898147108,1.0,Loyal Tech Enthusiasts
5160.104068971992,38.68963692415898,10.378887277478926,0.6428313982025062,0.38083107365538593,-0.02366247185789224,43.724481167773575,1.0,Loyal Tech Enthusiasts
7502.7110235215205,71.55982705056475,8.407162687485261,0.6009579954923259,0.24043718869458514,0.15860481581308905,25.453405023019783,0.0,Loyal Tech Enthusiasts
6045.939947753948,43.40819142973966,12.025066518561992,0.9374528871563467,0.45724657732947493,-0.3946994644858217,40.71487044895364,1.0,Loyal Tech Enthusiasts
8463.309226390556,57.58399861534226,11.065372132724532,0.7674216590697197,0.30151475060699034,-0.06893640967671016,42.458288510954816,1.0,Loyal Tech Enthusiasts
6025.0465629696955,43.554322604283534,11.624098431384745,0.8190695171938481,0.473352041311439,-0.2924215585052873,34.15863435504798,0.0,Loyal Tech Enthusiasts
8383.474384775898,67.07199927704747,10.747581278081645,0.7578405061200227,0.23413978359170187,0.008019710288275394,36.752263720613485,1.0,Loyal Tech Enthusiasts
